X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up
-856335.869598373,7036492.39571864,2021-01-21 00:00:00+00:00,2608,181922,51.0,2818,2021/01/19 00:00:00+00,179097.0,10030.0,1137.0,22924.0,11461.0,101.0,86.0,358.0,600.0,750.0,1157.0,1427.0,84709.0,94372.0,16.0,4302.0,10513.0,31854.0,32254.0,28629.0,27246.0,20812.0,43.0,0,0,0,326,1828.0,2262.0,1459.0,10212.0,7466.0,5771.0
-856335.869598373,7036492.39571864,2021-01-22 00:00:00+00:00,2371,184279,52.0,2870,2021/01/20 00:00:00+00,181695.0,10186.0,1148.0,23380.0,11488.0,103.0,88.0,360.0,612.0,760.0,1172.0,1453.0,85959.0,95720.0,16.0,4359.0,10618.0,32188.0,32719.0,29087.0,27718.0,21139.0,42.0,0,0,0,327,1856.0,2298.0,1482.0,10366.0,7601.0,5861.0
-856335.869598373,7036492.39571864,2021-01-23 00:00:00+00:00,1910,186184,77.0,2947,2021/01/21 00:00:00+00,184059.0,10345.0,1163.0,23713.0,11518.0,106.0,89.0,367.0,617.0,771.0,1184.0,1472.0,87110.0,96933.0,16.0,4418.0,10743.0,32525.0,33151.0,29476.0,28067.0,21429.0,40.0,0,0,0,328,1884.0,2347.0,1506.0,10507.0,7736.0,5968.0
-856335.869598373,7036492.39571864,2021-01-24 00:00:00+00:00,1378,187554,23.0,2970,2021/01/22 00:00:00+00,185962.0,10457.0,1173.0,23986.0,11539.0,106.0,90.0,369.0,624.0,778.0,1193.0,1485.0,87995.0,97951.0,16.0,4470.0,10833.0,32793.0,33507.0,29815.0,28363.0,21633.0,40.0,0,0,0,329,1900.0,2377.0,1533.0,10604.0,7842.0,6063.0
-856335.869598373,7036492.39571864,2021-01-25 00:00:00+00:00,1372,188923,7.0,2978,2021/01/23 00:00:00+00,187331.0,10530.0,1181.0,24176.0,11561.0,106.0,90.0,369.0,631.0,781.0,1199.0,1493.0,88635.0,98680.0,16.0,4497.0,10912.0,32996.0,33764.0,30048.0,28573.0,21802.0,39.0,0,0,0,330,1913.0,2400.0,1546.0,10681.0,7907.0,6112.0
-856335.869598373,7036492.39571864,2021-01-26 00:00:00+00:00,928,189851,90.0,3066,2021/01/24 00:00:00+00,188695.0,10621.0,1187.0,24426.0,11600.0,107.0,91.0,375.0,638.0,785.0,1206.0,1508.0,89250.0,99429.0,16.0,4547.0,10977.0,33173.0,34004.0,30279.0,28786.0,21957.0,41.0,0,0,0,331,1927.0,2421.0,1561.0,10752.0,7982.0,6199.0
-856335.869598373,7036492.39571864,2021-01-27 00:00:00+00:00,1335,191182,54.0,3120,2021/01/25 00:00:00+00,189611.0,10742.0,1195.0,24616.0,11627.0,108.0,91.0,380.0,641.0,791.0,1214.0,1518.0,89667.0,99928.0,16.0,4570.0,11021.0,33292.0,34146.0,30412.0,28928.0,22058.0,44.0,0,0,0,332,1943.0,2463.0,1591.0,10810.0,8065.0,6270.0
-856335.869598373,7036492.39571864,2021-01-28 00:00:00+00:00,1466,192645,47.0,3167,2021/01/26 00:00:00+00,190939.0,10849.0,1206.0,24843.0,11645.0,109.0,93.0,384.0,650.0,798.0,1222.0,1530.0,90283.0,100640.0,16.0,4617.0,11086.0,33476.0,34351.0,30634.0,29136.0,22200.0,43.0,0,0,0,333,1964.0,2490.0,1607.0,10905.0,8147.0,6348.0
-856335.869598373,7036492.39571864,2021-01-29 00:00:00+00:00,1254,193892,48.0,3214,2021/01/27 00:00:00+00,192398.0,10964.0,1214.0,25034.0,11667.0,111.0,94.0,387.0,662.0,806.0,1234.0,1540.0,90976.0,101406.0,16.0,4654.0,11175.0,33694.0,34564.0,30884.0,29359.0,22351.0,41.0,0,0,0,334,1988.0,2513.0,1627.0,10997.0,8242.0,6439.0
-856335.869598373,7036492.39571864,2021-01-30 00:00:00+00:00,1414,195303,79.0,3292,2021/01/28 00:00:00+00,193641.0,11065.0,1218.0,25223.0,11723.0,111.0,95.0,389.0,665.0,809.0,1247.0,1551.0,91567.0,102058.0,16.0,4686.0,11238.0,33873.0,34776.0,31067.0,29556.0,22506.0,42.0,0,0,0,335,2010.0,2539.0,1647.0,11077.0,8319.0,6504.0
-856335.869598373,7036492.39571864,2021-01-31 00:00:00+00:00,1247,196547,15.0,3307,2021/01/29 00:00:00+00,195003.0,11155.0,1228.0,25424.0,11727.0,115.0,97.0,393.0,673.0,818.0,1254.0,1566.0,92210.0,102777.0,16.0,4735.0,11327.0,34060.0,35023.0,31306.0,29772.0,22648.0,38.0,0,0,0,336,2024.0,2558.0,1655.0,11160.0,8382.0,6551.0
-856335.869598373,7036492.39571864,2021-02-01 00:00:00+00:00,1062,197553,10.0,3317,2021/01/30 00:00:00+00,196247.0,11242.0,1234.0,25619.0,11739.0,115.0,97.0,394.0,680.0,827.0,1262.0,1577.0,92791.0,103440.0,16.0,4776.0,11393.0,34265.0,35221.0,31540.0,29943.0,22778.0,39.0,0,0,0,337,2038.0,2578.0,1672.0,11229.0,8447.0,6616.0
-856335.869598373,7036492.39571864,2021-02-02 00:00:00+00:00,879,198424,101.0,3418,2021/01/31 00:00:00+00,197305.0,11299.0,1240.0,25783.0,11802.0,115.0,97.0,394.0,684.0,830.0,1270.0,1587.0,93302.0,103987.0,16.0,4800.0,11445.0,34419.0,35404.0,31731.0,30103.0,22894.0,41.0,0,0,0,338,2050.0,2586.0,1684.0,11296.0,8498.0,6676.0
-856335.869598373,7036492.39571864,2021-02-03 00:00:00+00:00,1013,199430,94.0,3512,2021/02/01 00:00:00+00,198176.0,11389.0,1245.0,25935.0,11822.0,115.0,97.0,399.0,692.0,838.0,1276.0,1599.0,93716.0,104444.0,16.0,4823.0,11497.0,34551.0,35528.0,31888.0,30234.0,22986.0,41.0,0,0,0,339,2064.0,2608.0,1699.0,11339.0,8549.0,6742.0
-856335.869598373,7036492.39571864,2021-02-04 00:00:00+00:00,1318,200744,75.0,3586,2021/02/02 00:00:00+00,199183.0,11482.0,1254.0,26078.0,11847.0,115.0,97.0,404.0,702.0,844.0,1290.0,1609.0,94181.0,104985.0,17.0,4858.0,11566.0,34691.0,35683.0,32052.0,30394.0,23093.0,41.0,0,0,0,340,2075.0,2628.0,1716.0,11400.0,8604.0,6803.0
-856335.869598373,7036492.39571864,2021-02-05 00:00:00+00:00,1047,201763,35.0,3621,2021/02/03 00:00:00+00,200495.0,11592.0,1259.0,26217.0,11872.0,116.0,98.0,406.0,713.0,849.0,1302.0,1625.0,94808.0,105670.0,17.0,4892.0,11655.0,34912.0,35890.0,32262.0,30587.0,23250.0,40.0,0,0,0,341,2096.0,2651.0,1733.0,11485.0,8664.0,6858.0
-856335.869598373,7036492.39571864,2021-02-06 00:00:00+00:00,827,202548,55.0,3674,2021/02/04 00:00:00+00,201535.0,11697.0,1265.0,26343.0,11900.0,117.0,98.0,412.0,717.0,860.0,1313.0,1642.0,95312.0,106206.0,17.0,4926.0,11739.0,35075.0,36063.0,32411.0,30749.0,23371.0,38.0,0,0,0,342,2109.0,2671.0,1755.0,11534.0,8723.0,6904.0
-856335.869598373,7036492.39571864,2021-02-07 00:00:00+00:00,1024,203568,12.0,3686,2021/02/05 00:00:00+00,202362.0,11761.0,1272.0,26420.0,11922.0,118.0,99.0,415.0,718.0,863.0,1320.0,1649.0,95723.0,106622.0,17.0,4962.0,11813.0,35189.0,36183.0,32590.0,30878.0,23438.0,38.0,0,0,0,343,2124.0,2686.0,1766.0,11574.0,8762.0,6933.0
-856335.869598373,7036492.39571864,2021-02-08 00:00:00+00:00,829,204397,6.0,3687,2021/02/06 00:00:00+00,203385.0,11823.0,1280.0,26506.0,11922.0,120.0,99.0,417.0,721.0,872.0,1327.0,1657.0,96212.0,107156.0,17.0,4991.0,11913.0,35398.0,36351.0,32748.0,31024.0,23537.0,35.0,0,0,0,344,2132.0,2701.0,1774.0,11627.0,8798.0,6958.0
-856335.869598373,7036492.39571864,2021-02-09 00:00:00+00:00,556,204940,68.0,3752,2021/02/07 00:00:00+00,204211.0,11884.0,1286.0,26592.0,11930.0,121.0,99.0,421.0,728.0,872.0,1333.0,1664.0,96611.0,107583.0,17.0,5049.0,11999.0,35538.0,36477.0,32865.0,31144.0,23602.0,35.0,0,0,0,345,2139.0,2717.0,1787.0,11666.0,8840.0,6991.0
-856335.869598373,7036492.39571864,2021-02-10 00:00:00+00:00,1006,205939,54.0,3794,2021/02/08 00:00:00+00,204764.0,11959.0,1294.0,26662.0,11955.0,121.0,102.0,424.0,731.0,883.0,1339.0,1673.0,96897.0,107850.0,17.0,5071.0,12049.0,35627.0,36553.0,32962.0,31235.0,23650.0,39.0,0,0,0,346,2152.0,2737.0,1794.0,11697.0,8874.0,7006.0
-856335.869598373,7036492.39571864,2021-02-11 00:00:00+00:00,867,206801,52.0,3846,2021/02/09 00:00:00+00,205768.0,12043.0,1309.0,26736.0,11990.0,124.0,106.0,427.0,734.0,889.0,1352.0,1686.0,97376.0,108375.0,17.0,5131.0,12156.0,35784.0,36728.0,33114.0,31366.0,23764.0,35.0,0,0,0,347,2164.0,2756.0,1802.0,11749.0,8912.0,7024.0
-856335.869598373,7036492.39571864,2021-02-12 00:00:00+00:00,921,207720,23.0,3865,2021/02/10 00:00:00+00,206629.0,12100.0,1317.0,26799.0,12034.0,126.0,107.0,431.0,738.0,895.0,1360.0,1694.0,97776.0,108836.0,17.0,5170.0,12241.0,35930.0,36877.0,33258.0,31481.0,23849.0,35.0,0,0,0,348,2170.0,2770.0,1806.0,11786.0,8953.0,7043.0
-856335.869598373,7036492.39571864,2021-02-13 00:00:00+00:00,1078,208796,66.0,3931,2021/02/11 00:00:00+00,207549.0,12176.0,1323.0,26869.0,12071.0,127.0,108.0,437.0,745.0,904.0,1365.0,1705.0,98230.0,109302.0,17.0,5214.0,12330.0,36086.0,37050.0,33402.0,31591.0,23944.0,34.0,0,0,0,349,2179.0,2786.0,1817.0,11830.0,8989.0,7072.0
-856335.869598373,7036492.39571864,2021-02-14 00:00:00+00:00,788,209582,17.0,3948,2021/02/12 00:00:00+00,208623.0,12239.0,1328.0,26967.0,12112.0,129.0,108.0,441.0,754.0,908.0,1370.0,1712.0,98753.0,109851.0,19.0,5262.0,12446.0,36339.0,37226.0,33561.0,31718.0,24040.0,32.0,0,0,0,350,2190.0,2800.0,1824.0,11885.0,9019.0,7086.0
-856335.869598373,7036492.39571864,2021-02-15 00:00:00+00:00,821,210402,0.0,3948,2021/02/13 00:00:00+00,209408.0,12275.0,1331.0,27011.0,12115.0,129.0,109.0,443.0,755.0,912.0,1373.0,1717.0,99166.0,110223.0,19.0,5317.0,12542.0,36502.0,37355.0,33673.0,31822.0,24097.0,31.0,0,0,0,351,2198.0,2805.0,1831.0,11917.0,9037.0,7105.0
-856335.869598373,7036492.39571864,2021-02-16 00:00:00+00:00,744,211113,33.0,3980,2021/02/14 00:00:00+00,210226.0,12317.0,1337.0,27057.0,12115.0,131.0,109.0,445.0,758.0,915.0,1380.0,1721.0,99595.0,110612.0,19.0,5364.0,12632.0,36687.0,37480.0,33795.0,31926.0,24166.0,31.0,0,0,0,352,2203.0,2813.0,1839.0,11952.0,9059.0,7124.0
-856335.869598373,7036492.39571864,2021-02-17 00:00:00+00:00,650,211751,57.0,4036,2021/02/15 00:00:00+00,210966.0,12390.0,1342.0,27103.0,12177.0,133.0,109.0,448.0,764.0,918.0,1391.0,1730.0,99970.0,110977.0,19.0,5403.0,12720.0,36858.0,37597.0,33887.0,32007.0,24226.0,30.0,0,0,0,353,2213.0,2835.0,1846.0,11986.0,9105.0,7136.0
-856335.869598373,7036492.39571864,2021-02-18 00:00:00+00:00,901,212647,47.0,4082,2021/02/16 00:00:00+00,211612.0,12453.0,1348.0,27146.0,12217.0,133.0,109.0,450.0,772.0,923.0,1400.0,1736.0,100296.0,111297.0,19.0,5430.0,12766.0,36999.0,37687.0,33997.0,32106.0,24282.0,37.0,0,0,0,354,2223.0,2847.0,1857.0,12014.0,9136.0,7154.0
-856335.869598373,7036492.39571864,2021-02-19 00:00:00+00:00,763,213400,28.0,4109,2021/02/17 00:00:00+00,212511.0,12530.0,1355.0,27207.0,12237.0,133.0,109.0,453.0,778.0,930.0,1406.0,1750.0,100772.0,111720.0,19.0,5468.0,12838.0,37163.0,37848.0,34152.0,32219.0,24368.0,36.0,0,0,0,355,2242.0,2861.0,1865.0,12060.0,9175.0,7179.0
-856335.869598373,7036492.39571864,2021-02-20 00:00:00+00:00,988,214378,26.0,4135,2021/02/18 00:00:00+00,213272.0,12582.0,1359.0,27258.0,12267.0,135.0,110.0,459.0,782.0,934.0,1407.0,1757.0,101146.0,112107.0,19.0,5511.0,12908.0,37347.0,37977.0,34271.0,32299.0,24428.0,30.0,0,0,0,356,2252.0,2872.0,1871.0,12096.0,9194.0,7200.0
-856335.869598373,7036492.39571864,2021-02-21 00:00:00+00:00,679,215057,1.0,4136,2021/02/19 00:00:00+00,214255.0,12645.0,1364.0,27314.0,12267.0,136.0,111.0,464.0,784.0,945.0,1412.0,1767.0,101632.0,112604.0,19.0,5578.0,13005.0,37566.0,38116.0,34433.0,32406.0,24513.0,32.0,0,0,0,357,2264.0,2880.0,1879.0,12139.0,9231.0,7227.0
-856335.869598373,7036492.39571864,2021-02-22 00:00:00+00:00,686,215743,1.0,4137,2021/02/20 00:00:00+00,214932.0,12679.0,1364.0,27363.0,12296.0,137.0,111.0,467.0,786.0,949.0,1415.0,1774.0,101967.0,112946.0,19.0,5621.0,13081.0,37715.0,38224.0,34538.0,32473.0,24580.0,32.0,0,0,0,358,2269.0,2884.0,1884.0,12174.0,9247.0,7238.0
-856335.869598373,7036492.39571864,2021-02-23 00:00:00+00:00,575,216300,45.0,4181,2021/02/21 00:00:00+00,215615.0,12715.0,1369.0,27423.0,12317.0,140.0,113.0,469.0,790.0,954.0,1423.0,1778.0,102294.0,113302.0,19.0,5666.0,13156.0,37838.0,38331.0,34635.0,32581.0,24655.0,34.0,0,0,0,359,2272.0,2887.0,1886.0,12202.0,9262.0,7248.0
-856335.869598373,7036492.39571864,2021-02-24 00:00:00+00:00,574,216870,56.0,4237,2021/02/22 00:00:00+00,216190.0,12767.0,1371.0,27464.0,12392.0,140.0,113.0,471.0,795.0,959.0,1429.0,1781.0,102570.0,113601.0,19.0,5701.0,13227.0,37956.0,38410.0,34722.0,32643.0,24707.0,32.0,0,0,0,360,2280.0,2901.0,1895.0,12225.0,9293.0,7265.0
-856335.869598373,7036492.39571864,2021-02-25 00:00:00+00:00,613,217478,35.0,4271,2021/02/23 00:00:00+00,216764.0,12801.0,1374.0,27510.0,12462.0,141.0,113.0,477.0,797.0,963.0,1436.0,1784.0,102856.0,113889.0,19.0,5732.0,13275.0,38078.0,38498.0,34820.0,32720.0,24756.0,34.0,0,0,0,361,2283.0,2905.0,1899.0,12248.0,9314.0,7282.0
-856335.869598373,7036492.39571864,2021-02-26 00:00:00+00:00,776,218251,29.0,4300,2021/02/24 00:00:00+00,217372.0,12831.0,1377.0,27554.0,12524.0,141.0,113.0,479.0,799.0,964.0,1442.0,1790.0,103162.0,114191.0,19.0,5760.0,13320.0,38210.0,38599.0,34916.0,32801.0,24812.0,34.0,0,0,0,362,2287.0,2909.0,1903.0,12280.0,9333.0,7299.0
-856335.869598373,7036492.39571864,2021-02-27 00:00:00+00:00,738,218980,13.0,4316,2021/02/25 00:00:00+00,218144.0,12874.0,1381.0,27594.0,12580.0,141.0,113.0,483.0,802.0,969.0,1451.0,1790.0,103557.0,114568.0,19.0,5803.0,13397.0,38358.0,38725.0,35037.0,32932.0,24854.0,34.0,0,0,0,363,2295.0,2919.0,1907.0,12310.0,9364.0,7322.0
-856335.869598373,7036492.39571864,2021-02-28 00:00:00+00:00,612,219952,6.0,4319,2021/02/26 00:00:00+00,218876.0,12905.0,1384.0,27630.0,12643.0,142.0,114.0,484.0,804.0,973.0,1452.0,1795.0,103910.0,114947.0,19.0,5871.0,13480.0,38487.0,38858.0,35146.0,33014.0,24921.0,31.0,0,0,0,364,2303.0,2922.0,1912.0,12339.0,9384.0,7334.0
-856335.869598373,7036492.39571864,2021-03-01 00:00:00+00:00,687,220273,1.0,4319,2021/02/27 00:00:00+00,219478.0,12934.0,1390.0,27666.0,12661.0,144.0,115.0,484.0,806.0,975.0,1459.0,1799.0,104205.0,115254.0,19.0,5906.0,13545.0,38610.0,38968.0,35249.0,33094.0,24971.0,32.0,0,0,0,365,2304.0,2928.0,1916.0,12354.0,9398.0,7341.0
-856335.869598373,7036492.39571864,2021-03-02 00:00:00+00:00,369,220630,14.0,4333,2021/02/28 00:00:00+00,220162.0,12958.0,1392.0,27698.0,12670.0,145.0,116.0,485.0,808.0,975.0,1462.0,1801.0,104556.0,115586.0,20.0,5956.0,13637.0,38754.0,39084.0,35331.0,33180.0,25029.0,30.0,0,0,0,366,2309.0,2934.0,1919.0,12384.0,9413.0,7352.0
-856335.869598373,7036492.39571864,2021-03-03 00:00:00+00:00,566,221189,25.0,4357,2021/03/01 00:00:00+00,220520.0,12984.0,1393.0,27722.0,12762.0,145.0,116.0,488.0,809.0,975.0,1467.0,1802.0,104719.0,115781.0,20.0,5980.0,13674.0,38823.0,39133.0,35388.0,33229.0,25064.0,34.0,0,0,0,367,2315.0,2941.0,1922.0,12402.0,9425.0,7360.0
-856335.869598373,7036492.39571864,2021-03-04 00:00:00+00:00,462,221649,39.0,4396,2021/03/02 00:00:00+00,221077.0,13015.0,1397.0,27760.0,12861.0,145.0,116.0,489.0,816.0,979.0,1470.0,1810.0,104997.0,116059.0,21.0,6014.0,13733.0,38919.0,39231.0,35478.0,33309.0,25123.0,34.0,0,0,0,368,2318.0,2945.0,1923.0,12426.0,9437.0,7365.0
-856335.869598373,7036492.39571864,2021-03-05 00:00:00+00:00,522,222169,9.0,4405,2021/03/03 00:00:00+00,221528.0,13050.0,1400.0,27787.0,12936.0,145.0,116.0,492.0,820.0,983.0,1474.0,1814.0,105215.0,116292.0,21.0,6043.0,13777.0,39021.0,39303.0,35542.0,33362.0,25171.0,31.0,0,0,0,369,2323.0,2953.0,1926.0,12445.0,9453.0,7369.0
-856335.869598373,7036492.39571864,2021-03-06 00:00:00+00:00,539,222699,14.0,4419,2021/03/04 00:00:00+00,222046.0,13079.0,1402.0,27812.0,13008.0,146.0,116.0,493.0,824.0,986.0,1479.0,1818.0,105490.0,116535.0,21.0,6076.0,13841.0,39093.0,39402.0,35623.0,33431.0,25232.0,33.0,0,0,0,370,2326.0,2957.0,1930.0,12467.0,9464.0,7375.0
-856335.869598373,7036492.39571864,2021-03-07 00:00:00+00:00,525,223219,3.0,4422,2021/03/05 00:00:00+00,222581.0,13111.0,1404.0,27831.0,13067.0,149.0,116.0,494.0,826.0,991.0,1483.0,1823.0,105786.0,116773.0,22.0,6103.0,13890.0,39194.0,39502.0,35714.0,33486.0,25288.0,33.0,0,0,0,371,2329.0,2964.0,1932.0,12502.0,9477.0,7383.0
-856335.869598373,7036492.39571864,2021-03-08 00:00:00+00:00,437,223651,0.0,4422,2021/03/06 00:00:00+00,223106.0,13137.0,1405.0,27848.0,13087.0,150.0,116.0,496.0,828.0,996.0,1485.0,1824.0,106056.0,117028.0,22.0,6141.0,13959.0,39298.0,39600.0,35795.0,33537.0,25325.0,31.0,0,0,0,372,2332.0,2970.0,1936.0,12527.0,9494.0,7388.0
-856335.869598373,7036492.39571864,2021-03-09 00:00:00+00:00,311,223957,30.0,4452,2021/03/07 00:00:00+00,223540.0,13159.0,1408.0,27863.0,13103.0,151.0,116.0,498.0,828.0,998.0,1487.0,1828.0,106271.0,117247.0,22.0,6171.0,14012.0,39378.0,39661.0,35879.0,33587.0,25354.0,33.0,0,0,0,373,2333.0,2979.0,1937.0,12553.0,9512.0,7391.0
-856335.869598373,7036492.39571864,2021-03-10 00:00:00+00:00,631,224588,47.0,4499,2021/03/08 00:00:00+00,223851.0,13187.0,1410.0,27890.0,13211.0,153.0,116.0,498.0,829.0,1000.0,1491.0,1834.0,106430.0,117399.0,22.0,6198.0,14041.0,39437.0,39706.0,35919.0,33637.0,25379.0,34.0,0,0,0,374,2337.0,2984.0,1941.0,12571.0,9525.0,7396.0
-856335.869598373,7036492.39571864,2021-03-11 00:00:00+00:00,592,225179,10.0,4509,2021/03/09 00:00:00+00,224482.0,13217.0,1415.0,27932.0,13291.0,154.0,116.0,503.0,831.0,1001.0,1491.0,1839.0,106747.0,117713.0,22.0,6245.0,14109.0,39584.0,39822.0,36011.0,33724.0,25416.0,29.0,0,0,0,375,2343.0,2991.0,1944.0,12592.0,9537.0,7400.0
-856335.869598373,7036492.39571864,2021-03-12 00:00:00+00:00,646,225820,10.0,4518,2021/03/10 00:00:00+00,225072.0,13236.0,1418.0,27962.0,13326.0,156.0,117.0,504.0,831.0,1002.0,1495.0,1842.0,107047.0,118002.0,23.0,6280.0,14177.0,39698.0,39926.0,36116.0,33796.0,25461.0,32.0,0,0,0,376,2347.0,2993.0,1945.0,12618.0,9552.0,7406.0
-856335.869598373,7036492.39571864,2021-03-13 00:00:00+00:00,543,226358,16.0,4534,2021/03/11 00:00:00+00,225716.0,13272.0,1423.0,27988.0,13326.0,156.0,117.0,505.0,832.0,1009.0,1502.0,1845.0,107359.0,118334.0,23.0,6314.0,14267.0,39839.0,40029.0,36223.0,33867.0,25512.0,30.0,0,0,0,377,2352.0,3000.0,1950.0,12645.0,9566.0,7412.0
-856335.869598373,7036492.39571864,2021-03-14 00:00:00+00:00,384,226741,0.0,4534,2021/03/12 00:00:00+00,226257.0,13302.0,1427.0,28014.0,13326.0,156.0,117.0,509.0,838.0,1012.0,1505.0,1848.0,107628.0,118606.0,23.0,6339.0,14352.0,39960.0,40113.0,36303.0,33918.0,25556.0,29.0,0,0,0,378,2356.0,3004.0,1953.0,12670.0,9585.0,7419.0
-856335.869598373,7036492.39571864,2021-03-15 00:00:00+00:00,575,227316,0.0,4534,2021/03/13 00:00:00+00,226638.0,13318.0,1428.0,28033.0,0.0,156.0,119.0,513.0,839.0,1013.0,1506.0,1850.0,107823.0,118792.0,23.0,6361.0,14398.0,40034.0,40178.0,36376.0,33964.0,25589.0,31.0,0,0,0,379,2358.0,3007.0,1953.0,12684.0,9592.0,7420.0
-856335.869598373,7036492.39571864,2021-03-16 00:00:00+00:00,349,227663,18.0,4552,2021/03/14 00:00:00+00,227211.0,13345.0,1433.0,28047.0,0.0,156.0,119.0,514.0,842.0,1015.0,1511.0,1854.0,108113.0,119075.0,23.0,6411.0,14494.0,40123.0,40267.0,36470.0,34031.0,25632.0,30.0,0,0,0,380,2361.0,3014.0,1955.0,12709.0,9605.0,7427.0
-856335.869598373,7036492.39571864,2021-03-17 00:00:00+00:00,557,228215,17.0,4566,2021/03/15 00:00:00+00,227555.0,13392.0,1435.0,28059.0,0.0,156.0,119.0,515.0,843.0,1023.0,1514.0,1858.0,108283.0,119249.0,23.0,6431.0,14544.0,40175.0,40324.0,36531.0,34063.0,25656.0,33.0,0,0,0,381,2373.0,3027.0,1960.0,12733.0,9621.0,7435.0
-856335.869598373,7036492.39571864,2021-03-18 00:00:00+00:00,582,228796,0.0,4566,2021/03/16 00:00:00+00,228112.0,13424.0,1438.0,28084.0,0.0,158.0,119.0,517.0,846.0,1025.0,1515.0,1860.0,108545.0,119544.0,23.0,6494.0,14632.0,40259.0,40415.0,36615.0,34126.0,25692.0,29.0,0,0,0,382,2386.0,3033.0,1961.0,12766.0,9632.0,7439.0
-856335.869598373,7036492.39571864,2021-03-19 00:00:00+00:00,507,229306,10.0,4576,2021/03/17 00:00:00+00,228686.0,13448.0,1442.0,28108.0,0.0,159.0,120.0,520.0,849.0,1029.0,1517.0,1861.0,108833.0,119830.0,23.0,6544.0,14717.0,40341.0,40514.0,36726.0,34198.0,25735.0,32.0,0,0,0,383,2392.0,3035.0,1962.0,12787.0,9640.0,7442.0
-856335.869598373,7036492.39571864,2021-03-20 00:00:00+00:00,525,229831,9.0,4585,2021/03/18 00:00:00+00,229189.0,13483.0,1449.0,28118.0,0.0,160.0,120.0,522.0,850.0,1034.0,1521.0,1868.0,109080.0,120086.0,23.0,6582.0,14796.0,40407.0,40599.0,36812.0,34260.0,25771.0,33.0,0,0,0,384,2400.0,3038.0,1966.0,12814.0,9653.0,7453.0
-856335.869598373,7036492.39571864,2021-03-21 00:00:00+00:00,769,230599,2.0,4587,2021/03/19 00:00:00+00,229711.0,13525.0,1452.0,28134.0,0.0,160.0,120.0,523.0,853.0,1035.0,1524.0,1876.0,109337.0,120350.0,24.0,6630.0,14868.0,40470.0,40679.0,36904.0,34323.0,25818.0,34.0,0,0,0,385,2406.0,3052.0,1972.0,12840.0,9676.0,7461.0
-856335.869598373,7036492.39571864,2021-03-22 00:00:00+00:00,520,231119,1.0,4588,2021/03/20 00:00:00+00,230474.0,13565.0,1454.0,28163.0,0.0,160.0,122.0,525.0,856.0,1037.0,1528.0,1881.0,109719.0,120731.0,24.0,6703.0,14976.0,40572.0,40826.0,37043.0,34396.0,25872.0,32.0,0,0,0,386,2413.0,3063.0,1976.0,12875.0,9701.0,7468.0
-856335.869598373,7036492.39571864,2021-03-23 00:00:00+00:00,371,231484,24.0,4610,2021/03/21 00:00:00+00,230993.0,13583.0,1457.0,28182.0,0.0,160.0,123.0,526.0,858.0,1041.0,1528.0,1883.0,109976.0,120993.0,24.0,6772.0,15074.0,40640.0,40906.0,37137.0,34447.0,25895.0,28.0,0,0,0,387,2416.0,3066.0,1978.0,12889.0,9718.0,7473.0
-856335.869598373,7036492.39571864,2021-03-24 00:00:00+00:00,683,232164,18.0,4628,2021/03/22 00:00:00+00,231363.0,13605.0,1458.0,28189.0,0.0,161.0,126.0,528.0,861.0,1043.0,1529.0,1885.0,110158.0,121181.0,24.0,6808.0,15156.0,40680.0,40964.0,37201.0,34488.0,25921.0,30.0,0,0,0,388,2418.0,3071.0,1979.0,12900.0,9728.0,7475.0
-856335.869598373,7036492.39571864,2021-03-25 00:00:00+00:00,606,232758,3.0,4631,2021/03/23 00:00:00+00,232042.0,13633.0,1459.0,28218.0,0.0,162.0,127.0,528.0,865.0,1047.0,1530.0,1892.0,110480.0,121538.0,24.0,6864.0,15268.0,40775.0,41081.0,37332.0,34556.0,25974.0,32.0,0,0,0,389,2421.0,3075.0,1982.0,12923.0,9744.0,7483.0
-856335.869598373,7036492.39571864,2021-03-26 00:00:00+00:00,584,233327,20.0,4651,2021/03/24 00:00:00+00,232645.0,13660.0,1462.0,28240.0,0.0,163.0,127.0,529.0,866.0,1049.0,1533.0,1894.0,110777.0,121844.0,24.0,6906.0,15367.0,40857.0,41192.0,37449.0,34614.0,26023.0,33.0,0,0,0,390,2430.0,3079.0,1986.0,12950.0,9756.0,7489.0
-856335.869598373,7036492.39571864,2021-03-27 00:00:00+00:00,624,233937,2.0,4653,2021/03/25 00:00:00+00,233228.0,13696.0,1467.0,28263.0,0.0,166.0,128.0,531.0,867.0,1054.0,1535.0,1899.0,111074.0,122130.0,24.0,6958.0,15438.0,40951.0,41271.0,37574.0,34682.0,26063.0,34.0,0,0,0,391,2437.0,3088.0,1987.0,12982.0,9773.0,7494.0
